reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHdCxuzbAie1tzwixXnA5CYzDeysr-RtcCVX9QHuibCjT-XSnQtuh-zNxAEOtg3e0G2XavCiArDs9XrHQ,Delaney,https://play-lh.googleusercontent.com/a/AATXAJxE-4XggC-pXRXJObcnordCWkvVX2kwdsihdI4=mo,more options and available providers than my entire state combined. we'll done!,5,2,3.4.0,2021-07-12 16:17:30,,
gp:AOqpTOEf6WYO5s7oTGLZ3lJuJOABGX_mF5md1yEf4Ok-38z6cYULdH_9U7X5NCWduqA9AGPhOa9_PXHjm5-fRg,Gabriel Wright,https://play-lh.googleusercontent.com/a/AATXAJyCKgfRp8u5hvsEf8_Amht47XPkf58REEozrMJH=mo,"Dishonest. Sham. Went to them to clearly ask for a low dose of Valium to help my anxiety. They promised to prescribe it if I would try Vistaril. Once I had tried that for two months, they changed their tune. They offered my Xanax, Ambien, Ativan, or Klonopin. My choice. Problem is all of those medications impact me adversely, which I had been clear about from the start. I had been given assurances by one of their doctors that they would help me, but they lied and left me hanging.",1,3,3.4.0,2021-07-12 13:13:15,"Hi there, Thank you for taking the time to share your concerns. I apologize that you may have faced difficulties in utilizing our services. It is disappointing to hear that you did not receive the support you were looking for, and I'd like to see how I can help. Please contact me at (415)403-2156 or support@getcerebral.com. Best, Stefanie H.",2021-07-27 18:02:49
gp:AOqpTOF3oBAcIvK_5NVGuJVwmwmp0qRJehKggKdFWHhN8tuUzcEzrIpvjd1FtarIahgs18qgT5dkc2DyXEx1yw,Linn Pierce,https://play-lh.googleusercontent.com/a/AATXAJxoRFSNJHU7n9DHSvxDQWMtcjGIJk9XKWTbNGkS=mo,Useless. No one should have to pay before insurance can be used. People over money.,1,2,,2021-07-11 17:49:15,"Hi, Thank you for taking the time to share your experience. I apologize for any confusion in our pricing structure and potential difficulties you faced in utilizing our services. I would like the opportunity to make things right and help repair your trust in Cerebral. Please contact me at (415)403-2156 or support@getcerebral.com. Best, Stefanie H.",2021-07-27 18:08:02
gp:AOqpTOG4HMv1M3Ak9XUCLIVtGyZPAxgS4byo02ZsYOve8P8MOR0qfuGUtIEYTaWTgEXf3wO67G5PXzHBKmY2Xg,John Collins,https://play-lh.googleusercontent.com/a/AATXAJx7DCKBakGCgzIwSXwCCbXU4G-H17QcuTTk3iO7=mo,It feels good to get the help I desperately needed. I didn't have to wait for appointments or medication for too long. Price is also good,5,5,3.4.0,2021-07-11 17:00:09,,
gp:AOqpTOHrzfjp2DXZ2rXUuC25sA4uN5Y75Ntymq538FDEu-Bun3uGs6R6ZsWJYSM0sUBdMAOh0HH0HHwJvgK4wQ,Deann088,https://play-lh.googleusercontent.com/a-/AOh14GhTd0q00LBVd3Z7VgbpWW19SBJhjt68ic3UAW2A_Q,Very helpful app. Thank you!,5,1,3.4.0,2021-07-10 23:55:00,,
gp:AOqpTOG5PHaQ-LAPYx6Wl4OEtIpmt-HQqUz55SfyH8mb07_lj1lg9XDSxJiH_0b2hm0vN0BYQd87hfQ51wa9Dw,kiana requena,https://play-lh.googleusercontent.com/a-/AOh14GhqJj-LVfcTTq_0YV9958FOFztww5jPZATUyuGD65Y,"So far so good! I'm benefitting from everything so far, and the app notifications are very helpful. My only recommendation would be to add things like a mood tracker or habit tracker that we can show out therapists if we want to. That may be helpful to some people rather than having to find a separate app.",5,6,3.4.0,2021-07-10 15:01:14,,
gp:AOqpTOGIdDt6ZYNOzLShXVDh-zylhAG19TwmVKzmsyUuvUxgEdiWCdneWShzogz1lWmG6eQStUpLUgy6OA0xTQ,David Stielow,https://play-lh.googleusercontent.com/a/AATXAJwVzsIpNfRXjFIw8maY7bq0J9Xhw5A12QoYtx4U=mo,"The services are good, feel like I am getting valuable assistance. Would like it better if the app didn't kick me out so much (to be specific, I wish it kept you logged in) but it could also be a setting on my phone, maybe I'm missing the stay signed in option, not sure tbh. Still, I recommend it if you're feeling it might be for you!",4,5,3.4.0,2021-07-09 16:28:49,,
gp:AOqpTOG0IMDk2MDLmZVGkjvXBpZp1pMdG--DWvJVjW9JXh1ZKSZQexaD6s7441e0uJRjydVHI-hY7BUYVMTFDg,Ariana Carrizoza,https://play-lh.googleusercontent.com/a-/AOh14GjWoNHaiIm5vEHeiTK61X0VokaTARdXXmxQCPjhIA,I'm finally getting the help i desperately needed,5,1,3.4.0,2021-07-09 15:21:39,,
gp:AOqpTOE0yrLdTlEu1RfLTqgB6O2v24ZkWwWH5lE2ZjH7qOcfVmr_R9-0RH6DjL7j_82mGueG8NXmrmfUOpSbuw,Anne Koehler,https://play-lh.googleusercontent.com/a/AATXAJwaw-5otnfC4T4VaD0IWgl0d1ywhrS7CrYblrv2=mo,"great therapist, and help by the coordinator any time with any issues",5,1,3.4.0,2021-07-09 11:43:04,,
gp:AOqpTOFWqKfkaP00b4LfH23e-XEBMs2X_KndWItRWrvfiug_1mwUWmX6PZ2Bj_aZGqfykjjk2L99OqHhp55mJg,Diana,https://play-lh.googleusercontent.com/a/AATXAJz4Kpr2RAFVjxIPAYF9LweGbvTED2TS1-ehCGxy=mo,"Don't waste your money. They may be cheaper but so is the service I have been in the app for a month and I still don't have a prescription for Adderall after talking with 3 different prescriptioners that couldn't prescribe in Florida. Also, the therapist just send you 1 page PDF's when you need help about a topic, youtube gives me more info. I did have 1 video call but it was only to ""know me"".",1,9,3.4.0,2021-07-09 05:44:38,"Hi there, thank you for writing in. We are constantly working to improve our services, and we appreciate you taking the time to share your feedback with us. I'd like to see what I can to help. Please feel free to contact me at (415)403-2156 or support@getcerebral.com. I look forward to hearing from you. Best, Stefanie H. Cerebral Coordinator.",2021-07-24 08:50:09
gp:AOqpTOHIMcOtXkiu6CLGQT_HvEHdtmfHrs6o6ssjPUYVvcHsjcYSQp6kxOEQo2wm8Pq_5Y16AMylFjHhJcobGg,Keith Cribbs,https://play-lh.googleusercontent.com/a/AATXAJz4nZ7Qypm3KguR6grlbsmL435YG12d5jcqkO2s=mo,Excellent care. Especially for those without insurance. Only technical issue is I'm trying to update the app and it won't let me. I can't use the app until I update it and it won't lete update it in the app store.,5,3,3.4.0,2021-07-08 18:52:47,,
gp:AOqpTOG-qy9mPLxVQnas8Jn0uWmYJVDpvwJMLIkow2PSWIUh0AfMfzla84pztcpo2KrLErmwGhIHvj7Oa4DHSw,F S,https://play-lh.googleusercontent.com/a/AATXAJwJwBNLOrd7OlT_h0O_HlHsqPqO9jCoAhKhmk8hpw=mo,I had an allergic reaction to the medication I was prescribed and received zero support from anyone with Cerebral despite multiple requests over 2 days for assistance and advice - I ended up just cancelling and seeking help on my own because they couldnt be bothered to assist in a timely fashion - dont bother - just go to your regular dr for help,1,3,,2021-07-08 14:14:31,"Hi there, Thank you for sharing this feedback. I am so sorry to hear that you faced these challenges while utilizing our services.It sounds like we could have supported you better. Please feel free to reach out to me at (415)403-2156 or support@getcerebral.com and ask for me directly. Kindly, Stefanie H. Cerebral Coordinator.",2021-07-24 08:47:18
gp:AOqpTOFSy7tEnzJ3_V36FPlTCWdpf04PUjfPOCbilGTDfeP8ZKEisslAYysFMsHJaWwbs7Lwt4Qrq2jckOqv1Q,Sean Stefan,https://play-lh.googleusercontent.com/a-/AOh14Gg2xVNhQ423zXdgSPyXWPxhdtkHNzbg31YXZaeqBQ,Actually legit,5,1,3.4.0,2021-07-07 20:03:13,,
gp:AOqpTOFJ9EShHYv0YrQaf1Jcj8wM7FtsXxRPXpELrZlexRNxhiNCFblMAa-nvHDgz7uyEIiMm8WukHIo1XwO7Q,Jeremy Jensen,https://play-lh.googleusercontent.com/a-/AOh14GjEJaczNn2bjxpnXZDy5Q4gdPemi_RbE-KrTC8O,"Even after my payment failed, they still provided medication. What a wonderful service!",5,4,3.4.0,2021-07-06 23:20:09,,
gp:AOqpTOF0vgIZ7aUGLiocjnNfNVQMugvUp-EoX95rq1VKjeK3tPvG2MLq6P1IsLhjmnA3Y9pEhOKijZ3RWlQ3Ug,renee poston - otlang,https://play-lh.googleusercontent.com/a-/AOh14GiUyPb83DuvBHAGyYsdtaSjCNWEVkaH6QaajjNhyQ,Stop charging my card for a service I do not use at all I used it once and didn't like it thats that,1,3,2.1.2,2021-07-06 21:40:39,"Hello, thank you for writing in. It sounds like there may be trouble in cancelling your account. I can understand your frustration and would be interested in seeing if I could assist. Please feel free to reach out to me at (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator",2021-07-24 08:46:06
gp:AOqpTOF7PEaVTMZ85yCqLjLREKt5ltfz6PZ3VmQjkjRkMnyXyS7487ZKpnwneu84bLrBO4aOt061Fmunc2SoXg,Joy Lash,https://play-lh.googleusercontent.com/a/AATXAJyi7rdISKYltHFWxoaM6_ehDDAZBWaP7ZLwcnO5=mo,"Not sure what to think, yet. So far, I've only spoken to a psychiatrist. She prescribed me meds and they arrived 6 days later (I was told 7-10) so that was good. I had to reschedule my 1st therapy appt due to no internet... The 1st available was a week later, but that was okay. Then I realized that date wouldn't work, so I tried to make a new one. The option disappeared from the app. Clicked a text link, & the website had an error. I'm paying for meds+therapy, yet can't seem to talk to anyone.",3,1,3.4.0,2021-07-06 06:21:04,"Hello, thanks for writing in. We’d love to find a way to make Cerebral better work for you in exchange for your time and feedback and to hopefully help repair your trust in Cerebral. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator.",2021-07-24 08:44:39
gp:AOqpTOG54kEzWKafpjhN0RdywidCp2KUF4bSQsxM0ERdaiVbnR-9RNRit4zP0b60RJCH-HXFNVUVgnZeJsdrIw,Kindel Calanchi,https://play-lh.googleusercontent.com/a-/AOh14GiRhOIVTyHv5PgQCsT9CEdd1nDZMbum-1-tHMnHuiU,wonderful. helped in my life greatly.,5,1,3.4.0,2021-07-06 02:53:19,,
gp:AOqpTOHQy5sTdmrPWgpLqvIOObiZmBbOg8hec2tnTJ4VoryatU1-m92TeMvfDYjH_suH7MR2Pn9GaPezLpOTCg,Zena Smith,https://play-lh.googleusercontent.com/a/AATXAJxuF79nJN7gc_mBb1yKuBahgj-cYcQVNqRUxMaX=mo,All day long the app has been saying I need to update it but when I tey to it wont update. It wont let me into the app to do my exercises or talk to my provider. The service itself isnt bad but needs to work on the glitches in the technical side.,3,2,3.4.0,2021-07-03 19:21:42,"Hello, Thank you for writing in. I apologize that you've faced difficulty in utilizing our services. It sounds like there could be a technological difficulty. I know that it can be really frustrating, and I'd like to do what I can to assist. Please feel free to contact me at (415)403-2156 or support@getcerebral.com. Best, Stefanie H.",2021-07-24 08:41:44
gp:AOqpTOE6YzIAcsYUO6KqAic9lS0p24eIC19-6KTSx16NHQ6_4DczZbzVwzKcPeVMjWWg2PKnqI7kNzfZ_mt4Iw,Miracle Minded,https://play-lh.googleusercontent.com/a/AATXAJwVN9dLy2IxnImdhHdhHS8B1RRmUcz0FW0n9ol9=mo,"Max was absolutely fantastic. She took the time that was needed and actually heard what I was saying. There was no judgment – only compassion and understanding. I highly recommend her to anyone who needs honest, professional and expert guidance. I look forward to working with her to regain my potential and to regain my life.",5,5,3.4.0,2021-07-03 17:13:47,,
gp:AOqpTOGTblVl4IJWbyHAeHCLYY6Z1-uAUey48yDv41KC6oD-x-pLfHALGxNHYXC3whkoLmFRD0kuJS9O_73JRA,Cheryl Rose,https://play-lh.googleusercontent.com/a-/AOh14GgxeePLsJ_LH6GSC6cNZE6PibIQ5fwVnb5QGYlyOfE,Not helpful one bit.,1,1,,2021-07-02 20:55:59,"
Hello, Thank you for sharing this feedback. We’d love to find a way to make Cerebral better work for you in exchange for your time and feedback and to hopefully help repair your trust in Cerebral. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator.",2021-07-24 08:40:09
gp:AOqpTOEP1TiEcrpbVWyBK3-gOo3ROeOg9EKJZYslZG001huYIvYvkWhDCphgF_W380PTJ3zafhrKAuOihgp5sg,Jennifer Michelle Black,https://play-lh.googleusercontent.com/a-/AOh14GiGLfZF7CjZXXNB1rb6O0XM_r0QppZ2q3xPsIn95Q,You get charged $30.00 just to use this app. And its none refoundable.,1,3,,2021-07-01 10:02:56,"Hi, Thank you for taking the time to share your experience. I apologize for any confusion in our pricing structure and any difficulties you faced in utilizing our services. I'd like the opportunity to make things right and help repair your trust in Cerebral. Please reach out to me at (415)403-2156 or support@getcerebral.com. Best, Stefanie H.",2021-07-24 08:39:18
gp:AOqpTOEIqIaOwlctFQYVshA27giTgLeldgLIAYvVzkvjxSYLgNrhNErpLbiMJGGtbtGSg3BXkqV8wj4_mg7oIw,devin hill,https://play-lh.googleusercontent.com/a-/AOh14Gi8Z0Rvs7NkgD_dbJGr7RBgHuYFOa5g3YxzdAO94w,fantastic service great care,5,1,3.3.1,2021-06-29 11:26:44,,
gp:AOqpTOGkO0Cu1c3FH-dVf8BRh8cr0ryeImIGPh2zcrT9oUniiRWYCb7IgnBprV6Cn48gT-cYDqqdur7TpvXzxA,Jon DeLuca,https://play-lh.googleusercontent.com/a-/AOh14Gi2A8GGI3BIHPbwcz2-SitSDDNI8eUm-NvEHtNUyno,For people who need a refill on meds and NOTHING more! Joined and was greeted by a personal message from my help provider. They took my payment and asked for a scheduled phone examination. It will take 3 months A QUARTER OF A YEAR! Because of my LOCATION!? FOR A PHONE APP?! OR I COULD PAY CASH FULL PRICE!!?? This coming after no answers to their customer service for over 48 hours. This app is for people who have medication and want to stay on it. They seem to just want your insurance cards $$$$!,1,5,3.3.1,2021-06-29 11:19:13,"Hello, We appreciate you sharing your feedback about your experience with Cerebral. I apologize for these challenges. It is disheartening to hear that you were not satisfied with our services. I'd like to see what I might be able to do to make the situation better. Please contact me at (415)403-2156 or support@getcerebral.com. Best, Stefanie H.",2021-07-24 08:30:42
gp:AOqpTOGIJyodIknFXMNUdTTJAoR6yud6ZGjVaA1M6r7XTV7GKXTT7Xioq_y5WIUoGvSJEbfUz5JAGjAVE7Q0jw,Tom Tindall,https://play-lh.googleusercontent.com/a/AATXAJwIXFq2LfwRH-7yEk8FjMtSbMY-HHh_Jkx3fIIB=mo,Currently my messenger with my provider is not loading at all and hasnt in a few days. I have reinstalled and the iszue atill hasnt been resolvex,4,3,3.3.1,2021-06-29 03:24:53,,
gp:AOqpTOHSqfKpHHKfUPO9bX0M227AYyEkaAZhU_E97aadhQkDuo99HzrI9rK6X1cbTmUYZ7fvsKnA3SGC4unzzg,All About Orlando Real Estate,https://play-lh.googleusercontent.com/a-/AOh14GiUJbRORT-R-Yua7uKZhXMrmKPye-_6nuwNAlBaqg,Very happy,5,1,3.3.1,2021-06-29 02:15:30,,
gp:AOqpTOGNeFfYQ8UzzmlmARB5n3zMUBSxaBxnL5KlvXFO2OIjTDzw3Mm5Lb55o1HFU4z8UtN1x2UgGVmCYmS9rA,Traci Fowle,https://play-lh.googleusercontent.com/a/AATXAJzDPNSv_Qs1Hc6_gM6ipT9mP4WnnuuTVXZh-4nt=mo,"I signed up for Cerebral when I was having a tough time with my anxiety. The coordinator was great and responsive (which is the only reason I'm giving two stars instead of one) but I was stood up on two appointments in a row with my prescriber after having adverse side effects to medication. No call, no show, just left me sitting there waiting for his call. Unprofessional and not a good way to treat patients. Do not recommend this service if you value your time.",2,7,3.3.1,2021-06-28 15:35:06,"Hello, We appreciate you sharing your feedback about your experience with Cerebral. I sincerely apologize- this is certainly not the high standard of care that we expect from our clinicians. I'd like to take some time myself to work to mend this for you. Please reach me at (415) 403 - 2156 or by email at support@getcerebral.com. Best, Stefanie H.",2021-07-24 08:28:46
gp:AOqpTOFNFXMvCkVYVodH6YhURCVUlejjhAA7i6J8iJxMNfzI8lE2xlBpWcvIqkTf8hWoNyLgLDIg-6rVbTajQg,Xena Vong,https://play-lh.googleusercontent.com/a-/AOh14Gh7v3hOAey0FPMZc6mhsVlaGx_OM3pccI6QHi3BKA,The app keeps crashing and won't even let me log in online for 3 days now. Don't recommend,1,3,3.3.1,2021-06-26 09:13:17,"Hello, Thank you for writing in. I apologize for these challenges. It sounds like there could be a technological difficulty here. I know that it can be really frustrating, and I'd like to do what I can to assist. Please feel free to contact me at (415)403-2156 or support@getcerebral.com. Best, Stefanie H. Cerebral Coordinator.",2021-07-24 08:20:02
gp:AOqpTOGppAXsFq2hvOAdhfA794dQE073zCKt-qT7HY5ijqeZyYQjLZd5BhnIuyyl7zpjeP0rQvHIlg-zpVwn5A,Kimberly Graf,https://play-lh.googleusercontent.com/a-/AOh14Gjihr2tTUgTqwjYMezCY5VgnZJQUiyfY1oJNeg,"I really am finding this service useful. It's cheaper then seeing my doctor and very convenient. They have always responded quickly to my concerns and issues. I have no complaints about the company and the services. The app has some little things that bug me. For example it says to schedule and appt when one is already scheduled with my care counselor and pops a message up every time I login. Then it only has you do one monthly survey. The topics are anxiety, depression and insomnia.",4,7,3.3.1,2021-06-25 15:15:13,,
gp:AOqpTOE1wEQceFMH8NTc3r4nlg3qEGAgXk2qyr2-Ka1XU5GzbLpJPEPvyybBuoRHwkBfeofp_Vt-GNL8gl5tRA,Lori Rice,https://play-lh.googleusercontent.com/a/AATXAJxVEAh5wEd2lpM_ZRUSpX4Yg1G4l9nGsIYp3BiV=mo,Leave messages they either don't get back to you or there calling the wrong number. You text them right away and say wrong number this is his number they don't call the right number. So my son is still left hanging.,2,4,3.3.1,2021-06-24 15:29:31,"Hello, I am so sorry to hear of these issues regarding the response rate of your Care Team. We’d love to find a way to make Cerebral better work for you in exchange for your time and feedback and to help repair your trust in Cerebral. Please contact me at (415)403-2156 or support@getcerebral.com. Best, Stefanie H. Cerebral Coordinator.",2021-07-24 08:18:44
gp:AOqpTOFeanMWUu_22ri5nuXxYzD7UdukiT_8WusWtFmuh-67pUxc4pNLTDtONP4CaMYQRKyZwymqSOFxuvxSOw,I. Rachelle,https://play-lh.googleusercontent.com/a-/AOh14Gg4NzR5tCKQnxLPZ0MgxWoyytHbbNBTp8rYLEe7xbI,It's great so far,5,1,3.3.0,2021-06-23 18:41:28,,
gp:AOqpTOG859Y8g6N6juGo3pOuUawsOFoVyAe-CUwhgm817PXFchy9OBoWinqk4tzWQVfrF4St-KIXqWBzQOwlDA,Megan Martinez,https://play-lh.googleusercontent.com/a-/AOh14Giij7Y6lz6BKISqK6slqzGlObrwykjJ_G-0ADs3,Very helpful. Doctors are there to help and listen to any concerns that u may have. I would recommend this to anyone .,5,1,3.2.0,2021-06-22 02:28:02,,
gp:AOqpTOFjv_5JR_E1SqmMo8D7Lfmn8Rq6W4cHEt5FuGVI2KqAy_3fO91Ci_XI-o-11-5rQah6rfU3yLBV4Eg8NQ,Avery Hubbard,https://play-lh.googleusercontent.com/a-/AOh14Gj1kvawomAByNrw4_VnHqPZlrKanmghoISBA63PAg,I always thought I was fine just being me but with some help I was shown this app and I'm loving this. The legit help you out.,5,2,3.2.0,2021-06-20 11:02:19,,
gp:AOqpTOGg3trN2pWTeH6KR1MtNODmIiqfeMp8xVr_9EmN0J8fu2QOeEbADIH50IO5mqAZceIx9SvzqxOLBMAoZQ,Ethan Bunde,https://play-lh.googleusercontent.com/a-/AOh14GjLFZyqSSuhCDmMLnPY0KJLzVZEXDKDkhDYoNqzPA,Awesome,5,1,3.3.0,2021-06-19 12:56:04,,
gp:AOqpTOH92L9JwweI7uYjLyZlHpVnDzyfayEqh2ygmJDJnmwnPKu6rzROTFrKMa7mvLr5-aJZr70YOcnxvhlmig,Tiffany Hill-Rice,https://play-lh.googleusercontent.com/a-/AOh14GgVgf6R8GMMm5gRqBNKvFRPJHzv0hYRC2Wf_zaF,"Racially ignorant AI and unresponsive customer care bots. The AI could not recognize me as a person and my ID was not valid? Work it out, guys. People need help.",1,1,,2021-06-18 12:29:38,"Hi Tiffany, Thank you for sharing this helpful feedback. We're constantly working to improve our services here at Cerebral, and we sincerely apologize for any difficulties you may have faced. I'd like to see how I can assist. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator.",2021-07-20 16:25:56
gp:AOqpTOEa1EPoWDSD52YpGstzUyEpdMNxkHj65DYLSC9f8DwumwWTFTPNKN8biMmH0EsbXJgqDZMgMQBJchvO7A,thebearded josh,https://play-lh.googleusercontent.com/a-/AOh14GhVjps4F8FPBNmIm41r4c8QIqdtTiOwAqJXI7Vv-w,"I have had two providers that can't seem to do their jobs. One just didn't show up for appointments and one can't follow through on calling in my meds. My therapist refuses to accept that some of my conditions are purely psychiatric, and they keep giving me ""homework"" to do that exacerbates my anxiety. The app itself has bugs that get in the way of treatment. It's cheap, but you get what you pay for in this instance. I do not recommend.",1,3,3.2.0,2021-06-17 20:18:34,"Hi there, Thank you for sharing this helpful feedback. I sincerely apologize for any challenges you may have faced. We're constantly working to improve our services here at Cerebral, I'd like to see how I can assist you. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator.",2021-06-18 09:25:41
gp:AOqpTOEKCwxsHXuAug3c_bEBCvYaXPOrj-WR-S7w0NcgQzeIhoysOQ1g4UHAhWMArr_JnQsR63ZnyFzvmJoAWQ,Pyro Quinn,https://play-lh.googleusercontent.com/a-/AOh14Ggdi3EXy4xKMnCJduZpTFtmpAGK1m4Ps_8RUB-Qlg,"This app doesn't tell you that therapy is separate and that it cost more per month to talk to one rather than a ""care counselor"". Please find a therapist or mental health services in your state because you will get better help than this app.",1,4,3.2.0,2021-06-16 21:26:05,"Hi, Thank you for taking the time to share your experience. I want to apologize for any confusion in our pricing structure and any challenges you faced in utilizing our services. I'd like to see how I can assist. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me directly. Best, Stefanie H. Cerebral Coordinator.",2021-06-18 09:21:11
gp:AOqpTOHcDI8MSatbG365FilX5PZFNVxv3-NcFmyRIjk1HUpstiZ5BLYDXcyc7wqAxFgmNbr0aCrmI_Uxri0Lqw,Amy Botkin,https://play-lh.googleusercontent.com/a-/AOh14GiBJ3MclN9pfu_8d0ggo9kRnf6tBFxQoukusDz2Rg,I've only been using Cerebral for a month and the price makes it worth it. you can choose to plan and figure out what you need.,4,2,3.2.0,2021-06-16 15:35:31,,
gp:AOqpTOH67N7DbIizSpsqTcsb6fnZF3tjFPsKRnrLQFpHQHEIkcwxrUJC0W2hIMJYYABrCJ_NN_eIk89MO0uDcQ,Rebecca May,https://play-lh.googleusercontent.com/a-/AOh14GhjBrS0UJdTZdAjASW03uW0tzVSnlq8vZHUAgLdGQ,Horrible experience,1,1,3.2.0,2021-06-16 13:37:45,"Thank you for sharing this feedback. I sincerely apologize for any challenges you have faced using our services. Ensuring that our users have access to high quality, reliable support is important to us. I'd like to see how I may be able to assist. Please contact (415) 403-2156 or by email at support@getcerebral.com and ask for me. Best, Stefanie H.",2021-06-18 09:19:21
gp:AOqpTOFg8iUKsAuxXQ5RvOUaFaY_a34QdGJwP1FGszCDxh89jugPN6dTQ5ZuoyarqWLBygXBWFyqW42JPzfvrg,Rachel L,https://play-lh.googleusercontent.com/a/AATXAJzF2TUH-JKqtQsoO8xP3IYT5tfc2lBPzLsoaMkM=mo,by fair been the best and most efficent therapy ive ever gone through.,5,1,3.2.0,2021-06-16 06:48:40,,
gp:AOqpTOGttYibZWCn812ZqI8r6oECX-MoCprU8MGDNh7qiIsCv3w07bZeDp1OzBhZ7WF_N115TbzL1pWgDeKnZw,Miss Jojo,https://play-lh.googleusercontent.com/a/AATXAJwFf5-SdVVEolK7zZsZ-B7Zt_7cGgFsWva3OGeo=mo,"at first I was skeptical like everybody else, but these are real councelors and psychiatrists. I couldn't be any happier!! they care about your well being !",5,1,3.2.0,2021-06-16 04:34:17,,
gp:AOqpTOFTE50pBWl7jqKVHw2zSZ9p1DgR7FilB-AZU2EXW0nf_DjtFufIHlsrWer_q8Z-gNl8ioHyBAjUEtrhnw,Kimia Ataei,https://play-lh.googleusercontent.com/a/AATXAJySKJv1fCLg-higVLXV61iXjpshxPsLUz-KtLcU=mo,Best online Rx and counseling app ever! They offer best online psychiatric and therapeutic help which is so cool! I really loved the app and will totally recommend it.,5,1,,2021-06-16 02:09:46,,
gp:AOqpTOE0_yFk8_gGQfVNcPquiFGuY1CBSG_Rlt6A-RdoN0iJqpPvT_VNSV2FE5C4qKkx19BwukPLihz81JvjAQ,Whiplash Radio,https://play-lh.googleusercontent.com/a-/AOh14GjVJ7QKCIVjVRodke9NFfLG2I4-6ReR56dMGos0,This app is a scam they help you one time and then Bill you and don't let you unsubscribe I have to go to my bank in order to dispute the payments you can't schedule appointments after the first one and they just lead you on in order to get you to subscribe for a full month then you can't unsubscribe without having to go to your bank,1,6,2.2.0,2021-06-15 22:56:20,"Hi, thank you for writing in. I apologize for any difficulties you faced in utilizing our services. We're striving to provide access to affordable, quality mental health care. It is disappointing to hear that you received less than satisfactory care. Please contact (415)403-2156 or support@getcerebral.com and ask for me directly. Best, Stefanie H.",2021-06-18 09:16:50
gp:AOqpTOF6f-G9JhRVTaK0oImydiC_wyrInZrMQtD-3RL4rXJZj4ObEg2Ki7WBsfzo3VQr1xHbSrdaQq5TYEcTxw,Cydni Collett,https://play-lh.googleusercontent.com/a/AATXAJyA2OYVi4dTzXag180z_ENb1CTpMe8x3N0aAsxx=mo,misleading dishonest,1,1,3.2.0,2021-06-15 17:17:10,"Hi there, Thank you for sharing this feedback with us. We're constantly working to improve our services here at Cerebral, and we sincerely apologize for any difficulties you may have faced. I'd like to see how I can assist. Please feel free to contact (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator.",2021-06-18 09:13:40
gp:AOqpTOFWS3c-movIeSLfxqYNi8qfAgNzLsnmecxZ9z42Z2GrIbz-eI5UYdnNInTzsaVnSwK4FrAqB-tPDggCnA,Madison Ulman,https://play-lh.googleusercontent.com/a/AATXAJyo893Dc-2YPLfiMygg7xxkyk6xFPjJ8vaJYGHX=mo,I'm disappointed because I missed my appointment with my provider without any notice from her but I am excited & hopeful for positive results from this!,5,2,3.2.0,2021-06-15 17:08:43,,
gp:AOqpTOHz08C1i9fleuwiOKzQdOe4arfYF5QFLfF38JLfJLR2t5waK1VYXfPmNV8HDt9OZ0huS6y7AuD5XSvrXA,Jennifer Ihle,https://play-lh.googleusercontent.com/a/AATXAJyFQyqDdmi4mcYC7JutC8Puf1g9kczxhIBV9G-O=mo,I just started using this app/service but so far is been great!,5,1,3.2.0,2021-06-14 12:43:55,,
gp:AOqpTOH9uSSRGGN_lmlGKg0vHjXz8TpumiTtjdjY2uK675VpTtUBaYh7GlUGbwQ7eTzGNquezeIaTx-IUOlFwg,Kayla Amstutz,https://play-lh.googleusercontent.com/a/AATXAJwvl3JKrAQ-MbmsuxozbgIAhzqQkuAyXOjBYqk1=mo,literally saved my life at this point.,5,1,3.2.0,2021-06-14 12:21:29,,
gp:AOqpTOG5Z0A45LlB-AZUQCjl_K7waJ53m9hOm3Q7eIiImS1IU39D3CWUZM38GHz5zySBCE4zvOyNVM27zK-7dA,sherry greene,https://play-lh.googleusercontent.com/a/AATXAJz6CeTH8bYhUgIxuBPgrmohcM7KHlDcnlhZEbkZ=mo,"Since APRIL I have tried to get some help with these ppl! I have only had cancellations, AND they continue billing me..... for ABSOLOUTELY NOTHING!!!!",1,3,3.2.0,2021-06-13 22:02:10,"Hi there, Thank you for taking the time to share your feedback. I'm sorry that you have encountered these difficulties with our service. I'm sure this can be frustrating, and I'd like to see how I can help. Please feel free to reach out to me at (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator.",2021-06-18 09:04:58
